Description,mean,std,Safety_Stock,Reorder_Point,ABC,Strategy,Risk
LARGE STRIPES CHOCOLATE GIFT BAG,24.358490566037737,26.758962797266385,116.81597549093364,287.3254094531978,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE TAHITI BEACH BAG,4.586956521739131,6.635179263948661,28.965806490622246,61.07450214279616,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE TORTILLA DESIGN RED BOWL,12.962962962962964,20.98805792584382,91.62314992710141,182.36389066784216,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE TRIFLE DESIGN L BLUE BOWL,15.266666666666667,26.418247661868296,115.3285870892382,222.19525375590487,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE WHITE HEART OF WICKER,20.624113475177303,21.28531989326117,92.92084397314117,237.28963829938232,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LARGE WHITE HONEYCOMB PAPER BELL  ,13.094736842105263,19.216058047843642,83.88750277639973,175.55066067113657,B,"Medium Priority → Moderate stock, weekly review",High Risk
LARGE WHITE/PINK ROSE ART FLOWER,17.486486486486488,19.552808297334487,85.35758250965108,207.7629879150565,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE YELLOW BABUSHKA NOTEBOOK ,9.40495867768595,15.018088267373168,65.5613090930924,131.39601983689406,C,"Low Priority → Low stock, minimal monitoring",High Risk
LARGE ZINC GLASS CANDLEHOLDER,5.5,2.758824226207808,12.043618642252005,50.54361864225201,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LARGE ZINC HEART WALL ORGANISER,31.294117647058822,87.32680848113534,381.2242797495829,600.2831032789946,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LARGE ZINC/GLASS CANDLEHOLDER,4.6,2.1908902300206643,9.564308652485028,41.76430865248503,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LASER CUT MULTI STRAND NECKLACE,1.25,0.5,2.182744831628287,10.932744831628288,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LAUNDRY 15C METAL SIGN,15.350427350427351,29.77131397051758,129.96636339986054,237.419354852852,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LAUREL HEART ANTIQUE GOLD,14.8,24.33685174670661,106.24227473645543,209.84227473645544,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAUREL HEART ANTIQUE SILVER,21.5,34.340518144615665,149.91317699119452,300.4131769911945,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAUREL STAR ANTIQUE GOLD,13.285714285714286,16.038973696863437,70.01797388290143,163.01797388290143,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAUREL STAR ANTIQUE SILVER ,11.222222222222221,8.54270318914205,37.2930824684686,115.84863802402414,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LAVENDER INCENSE 40 CONES IN TIN,8.26923076923077,14.750071707778758,64.39128557260142,122.2759009572168,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAVENDER INCENSE IN TIN,22.652173913043477,41.32089240406507,180.38592866648318,338.9511460577875,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAVENDER SCENT CAKE CANDLE,55.205882352941174,94.91616058452297,414.35551790773616,800.7966943783244,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAVENDER SCENTED FABRIC HEART,18.897350993377483,22.614773188811284,98.7245585926476,231.00601554628997,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LAVENDER SCENTED SET/9 T-LIGHTS,16.483870967741936,29.156301197580966,127.28153149683499,242.66862827102852,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAVENDER TOILETTE BOTTLE,13.35,15.752167128073811,68.76592277149622,162.21592277149622,C,"Low Priority → Low stock, minimal monitoring",High Risk
LAZER CUT NECKLACE W PASTEL BEADS,9.666666666666666,20.742870261047933,90.55278571087695,158.2194523775436,C,"Low Priority → Low stock, minimal monitoring",High Risk
LE GRAND TRAY CHIC SET,2.3333333333333335,2.1175152815840397,9.24399107354296,25.577324406876293,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
LE JARDIN BOTANIQUE CUSHION COVER,8.5,8.3031694521321,36.24740041555043,95.74740041555043,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
LEAVES MAGNETIC  SHOPPING LIST,12.0,0.0,0.0,84.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LED TEA LIGHTS,16.555555555555557,21.73140511457941,94.86822439573746,210.75711328462637,C,"Low Priority → Low stock, minimal monitoring",High Risk
LEOPARD PRINT HOT WATER BOTTLE,5.111111111111111,8.880377869838147,38.76719779659087,74.54497557436864,C,"Low Priority → Low stock, minimal monitoring",High Risk
LETS GO SHOPPING COTTON TOTE BAG,5.008196721311475,4.08281199005108,17.823473539587994,52.88085058876832,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"LETTER ""A"" BLING KEY RING",3.097560975609756,3.773624769692798,16.47371992510288,38.156646754371174,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""B"" BLING KEY RING",3.2,3.8022549700332906,16.598704768746266,38.998704768746265,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""C"" BLING KEY RING",3.484848484848485,4.024310594073941,17.568086300163714,41.962025694103104,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""D"" BLING KEY RING",3.4210526315789473,4.127358443278006,18.017940620684882,41.96530904173751,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""E"" BLING KEY RING",3.2758620689655173,3.7406698380689014,16.329855511745432,39.260889994504055,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""F"" BLING KEY RING",2.5,3.2051095570553083,13.991872640929806,31.491872640929806,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""G"" BLING KEY RING",3.8333333333333335,5.853606228843288,25.553857484789674,52.38719081812301,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""H"" BLING KEY RING",2.272727272727273,2.5853399552056366,11.286274850454422,27.195365759545332,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""I"" BLING KEY RING",3.6666666666666665,4.499158170416355,19.64102848630896,45.307695152975626,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""J"" BLING KEY RING",3.074074074074074,3.4964369328033396,15.2636592883815,36.78217780690002,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""K"" BLING KEY RING",2.707317073170732,3.172096329235797,13.847753736132995,32.79897324832812,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""L"" BLING KEY RING",4.071428571428571,5.30498417932204,23.158853598570026,51.658853598570026,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""M"" BLING KEY RING",3.1153846153846154,3.290312119868546,14.363823548173963,36.17151585586627,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""N"" BLING KEY RING",2.9411764705882355,3.561435599503628,15.547410295987069,36.135645590104716,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""O"" BLING KEY RING",2.5833333333333335,3.1176428547376895,13.610037656083103,31.693370989416437,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""P"" BLING KEY RING",3.411764705882353,4.444924402189138,19.404271531713594,43.28662447289007,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""R"" BLING KEY RING",2.789473684210526,3.505217497902568,15.301990754559736,34.82830654403342,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""S"" BLING KEY RING",3.8333333333333335,4.307838351698891,18.805823795321746,45.639157128655086,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""T"" BLING KEY RING",4.3,4.4234225060089685,19.310405226198643,49.41040522619864,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""U"" BLING KEY RING",6.5,7.7781745930520225,33.95554078497352,79.45554078497352,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""V"" BLING KEY RING",2.5555555555555554,3.5746017649212027,15.604887055022218,33.4937759439111,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""W"" BLING KEY RING",4.666666666666667,6.3508529610858835,27.724582954482834,60.391249621149505,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""Y"" BLING KEY RING",12.6,20.354360712142253,88.85675129105273,177.05675129105273,C,"Low Priority → Low stock, minimal monitoring",High Risk
"LETTER ""Z"" BLING KEY RING",3.4,4.8270073544588685,21.072250710353654,44.872250710353654,C,"Low Priority → Low stock, minimal monitoring",High Risk
LETTER HOLDER HOME SWEET HOME,9.3125,22.343547770757603,97.54052683372178,162.7280268337218,B,"Medium Priority → Moderate stock, weekly review",High Risk
LETTER SHAPE PENCIL SHARPENER,59.07142857142857,191.6942252219322,836.8391587123226,1250.3391587123226,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIBRARY LAMP,1.7142857142857142,1.1019463300386794,4.810535313247373,16.81053531324737,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LIGHT BIRD HOUSE TREE DECORATION,19.19047619047619,21.24794175999183,92.75767011872205,227.09100345205536,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIGHT DECORATION BATTERY OPERATED,6.2,9.959919678390985,43.47992640288159,86.87992640288158,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIGHT GARLAND BUTTERFILES PINK,13.969696969696969,40.57806337651402,177.1431162251421,274.9309950130209,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LIGHT PINK CHERRY LIGHTS,17.75,19.135426751500088,83.53550768567696,207.78550768567698,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LIGHT PINK FLOCK GLASS CANDLEHOLDER,55.46666666666667,79.9302076516638,348.9344952852899,737.2011619519566,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIGHTHOUSE PRINTED METAL SIGN,2.3793103448275863,1.6127570249962877,7.040474121965718,23.695646535758822,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LILAC DIAMANTE PEN IN GIFT BOX,9.046511627906977,25.120617114398183,109.66379434753146,172.9893757428803,C,"Low Priority → Low stock, minimal monitoring",High Risk
LILAC FEATHERS CURTAIN,7.0,7.0710678118654755,30.86867344088502,79.86867344088502,C,"Low Priority → Low stock, minimal monitoring",High Risk
LILAC FLOWER BLOCK TABLE LAMP,10.666666666666666,15.305772331596556,66.81719090174325,141.48385756840992,C,"Low Priority → Low stock, minimal monitoring",High Risk
LILAC GAUZE BUTTERFLY LAMPSHADE,4.533333333333333,2.8999178970315365,12.659561603783915,44.39289493711725,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LILAC VOTIVE CANDLE,21.8,6.957010852370434,30.37075896318694,182.97075896318694,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LILLIES CANVAS PICTURE,58.25,48.59612467402451,212.14587993878175,619.8958799387817,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LILY BROOCH AMETHYST COLOUR,2.272727272727273,1.2792042981336624,5.584353140695884,21.493444049786795,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LILY BROOCH OLIVE COLOUR,2.076923076923077,1.4978617237881953,6.538899872185041,21.07736141064658,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LILY BROOCH WHITE/SILVER COLOUR,3.0,0.0,0.0,21.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LION SOCK PUPPET,2.5,2.066211695163583,9.020025797336467,26.520025797336466,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LIPSTICK PEN BABY PINK,15.956140350877194,21.01217108353737,91.7284156677611,203.42139812390144,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIPSTICK PEN FUSCHIA,22.648809523809526,33.753800385889114,147.3518666802247,305.8935333468914,C,"Low Priority → Low stock, minimal monitoring",High Risk
LIPSTICK PEN RED,29.8860103626943,43.777937046196264,191.11213165386684,400.31420419272695,B,"Medium Priority → Moderate stock, weekly review",High Risk
LITTLE FLOWER SHOPPER BAG,400.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LITTLE GREEN MONSTER SOFT TOY,2.2777777777777777,1.564516672426553,6.829881361470688,22.774325805915133,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LITTLE PINK MONSTER SOFT TOY,2.5294117647058822,1.841115390830499,8.037370207533131,25.743252560474303,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LOCAL CAFE MUG,11.450980392156863,17.37907439284633,75.86816961893769,156.02503236403572,B,"Medium Priority → Moderate stock, weekly review",High Risk
LOLITA  DESIGN  COTTON TOTE BAG,12.012345679012345,29.20680307187029,127.50199690702013,211.58841666010653,C,"Low Priority → Low stock, minimal monitoring",High Risk
LONDON BUS COFFEE MUG,26.5375,52.947807159681965,231.14310484769405,416.90560484769406,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LONG SILVER NECKLACE PASTEL FLOWER,1.7333333333333334,0.5936168397046636,2.591428177665744,14.724761510999077,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LOO ROLL  METAL SIGN ,7.511627906976744,7.33021175885655,31.999963662770064,84.58135901160728,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LOUVRE CHALKBOARD,12.25,19.241881404893856,84.00023437467301,169.75023437467303,C,"Low Priority → Low stock, minimal monitoring",High Risk
LOUVRE VANITY MIRROR,43.0,71.88184749990779,313.7994622366329,614.799462236633,C,"Low Priority → Low stock, minimal monitoring",High Risk
LOVE BUILDING BLOCK WORD,10.54126679462572,9.047881473658693,39.498433047627685,113.28730061000772,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
LOVE GARLAND PAINTED ZINC ,27.195121951219512,87.89260012274903,383.69423731260446,574.0600909711411,B,"Medium Priority → Moderate stock, weekly review",High Risk
LOVE HEART NAPKIN BOX ,9.85135135135135,8.569909819433185,37.411852731776584,106.37131219123603,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
LOVE HEART POCKET WARMER,35.39495798319328,95.68630053438079,417.71755589810135,665.4822617804543,B,"Medium Priority → Moderate stock, weekly review",High Risk
LOVE HEART SOCK HANGER,12.25974025974026,21.039895249001518,91.84944522551724,177.66762704369907,B,"Medium Priority → Moderate stock, weekly review",High Risk
LOVE HEART TRINKET POT,17.952879581151834,24.513216190050617,107.01219189083967,232.6823489589025,B,"Medium Priority → Moderate stock, weekly review",High Risk
LOVE HOT WATER BOTTLE,25.565217391304348,32.968284575699556,143.92270553051756,322.879227269648,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LOVE LARGE WOOD LETTERS ,3.0614525139664805,4.189556318754207,18.289464803152757,39.71963240091812,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LOVE POTION MASALA INCENSE,25.210526315789473,11.321459207915346,49.42371314513541,225.89739735566172,C,"Low Priority → Low stock, minimal monitoring",Low Risk
LOVE SEAT ANTIQUE WHITE METAL,1.6111111111111112,1.076443290995935,4.699202059924643,15.976979837702421,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
LOVEBIRD HANGING DECORATION WHITE ,20.66747572815534,29.448352420453247,128.5564780914254,273.22880818851274,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LOVELY BONBON STICKER SHEET,10.337349397590362,8.977311657503307,39.190361244663436,111.55180702779597,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
LUNCH BAG  BLACK SKULL.,46.272401433691755,120.24227931993804,524.9164274575992,848.8232374934414,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LUNCH BAG ALPHABET DESIGN,38.93814432989691,57.650423099794125,251.6723261245193,524.2393364337977,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LUNCH BAG APPLE DESIGN,59.005102040816325,65.46750984748513,285.7977375183444,698.8334518040587,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LUNCH BAG CARS BLUE,42.708333333333336,111.9904231845628,488.8930347959383,787.8513681292717,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
LUNCH BAG DOILEY PATTERN ,74.50574712643679,73.63026323639548,321.432153061345,842.9723829464026,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
